Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.22     0.00       10     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >)
  0.00      0.22     0.00       10     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.22     0.00       10     0.00     0.00  void std::_Destroy<std::thread*>(std::thread*, std::thread*)
  0.00      0.22     0.00       10     0.00     0.00  void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      0.22     0.00        8     0.00     0.00  int* std::__uninitialized_copy<true>::__uninit_copy<int*, int*>(int*, int*, int*)
  0.00      0.22     0.00        7     0.00     0.00  std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const
  0.00      0.22     0.00        6     0.00     0.00  std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::size() const
  0.00      0.22     0.00        6     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      0.22     0.00        5     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const
  0.00      0.22     0.00        5     0.00     0.00  std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_get_Tp_allocator()
  0.00      0.22     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >::base() const
  0.00      0.22     0.00        4     0.00     0.00  std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>::base() const
  0.00      0.22     0.00        4     0.00     0.00  std::move_iterator<std::vector<int, std::allocator<int> >*>::base() const
  0.00      0.22     0.00        4     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.22     0.00        4     0.00     0.00  std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>::move_iterator(std::vector<unsigned char, std::allocator<unsigned char> >*)
  0.00      0.22     0.00        4     0.00     0.00  std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*)
  0.00      0.22     0.00        4     0.00     0.00  std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*> std::__make_move_if_noexcept_iterator<std::vector<unsigned char, std::allocator<unsigned char> >, std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*> >(std::vector<unsigned char, std::allocator<unsigned char> >*)
  0.00      0.22     0.00        4     0.00     0.00  std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*)
  0.00      0.22     0.00        4     0.00     0.00  std::remove_reference<std::vector<unsigned char, std::allocator<unsigned char> >*&>::type&& std::move<std::vector<unsigned char, std::allocator<unsigned char> >*&>(std::vector<unsigned char, std::allocator<unsigned char> >*&)
  0.00      0.22     0.00        4     0.00     0.00  std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&)
  0.00      0.22     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::_M_max_size() const
  0.00      0.22     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const
  0.00      0.22     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const
  0.00      0.22     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const
  0.00      0.22     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.22     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.22     0.00        3     0.00     0.00  std::__detail::_Mod<unsigned long, 2147483647ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      0.22     0.00        3     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 1ul, 0ul>(unsigned long)
  0.00      0.22     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*)
  0.00      0.22     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.22     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*)
  0.00      0.22     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator()
  0.00      0.22     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator()
  0.00      0.22     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >::__normal_iterator(std::vector<unsigned char, std::allocator<unsigned char> >* const&)
  0.00      0.22     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::max_size() const
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_get_Tp_allocator() const
  0.00      0.22     0.00        2     0.00     0.00  std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::max_size() const
  0.00      0.22     0.00        2     0.00     0.00  std::allocator<std::vector<int, std::allocator<int> > >::allocator()
  0.00      0.22     0.00        2     0.00     0.00  std::allocator<std::vector<int, std::allocator<int> > >::~allocator()
  0.00      0.22     0.00        2     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<unsigned char, std::allocator<unsigned char> >*>(std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> >*)
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_deallocate(std::vector<unsigned char, std::allocator<unsigned char> >*, unsigned long)
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long)
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base()
  0.00      0.22     0.00        2     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base()
  0.00      0.22     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::max_size(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&)
  0.00      0.22     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.22     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*>(std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_S_max_size(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
  0.00      0.22     0.00        2     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >* std::uninitialized_copy<std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*>(std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> > >(std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > >&)
  0.00      0.22     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
